index,id,功能词,代名詞,特定人稱代名詞,第一人稱單數代名詞,第一人稱複數代名詞,第二人稱代名詞,第三人稱單數代名詞,第三人稱複數代名詞,非特定人稱代名詞,動詞,助動詞,副詞,介係詞,連接詞,否定詞,概數詞,數字,髒話,第二人稱複數代名詞,後置詞,特指定詞,量詞,語助詞,多用途詞,時態標定詞,過去時態標定詞,現在時態標定詞,未來時態標定詞,延續時態標定詞,社會歷程詞,家族詞,朋友詞,人類詞,情感歷程詞,正向情緒詞,負向情緒詞,焦慮詞,生氣詞,悲傷詞,認知歷程詞,洞察詞,因果詞,差距詞,暫訂詞,確切詞,限制詞,包含詞,排除詞,感知歷程詞,視覺詞,聽覺詞,感覺詞,生理歷程詞,身體詞,健康詞,性詞,攝食詞,相對詞,移動詞,空間詞,時間詞,工作詞,成就詞,休閒詞,家庭詞,金錢詞,宗教詞,死亡詞,應和詞,停頓贅詞,填充贅詞,label
782,25810030,0.317250496,0.017184402,0.008592201,0.000660939,0,0,0.00462657,0.003304693,0.008592201,0.128883014,0.010575017,0.043621943,0.066093853,0.050231328,0.015862525,0.015862525,0.014540648,0.000660939,0,0.019828156,0.006609385,0.037673496,0.056179775,0.065432915,0.023793787,0.002643754,0.009914078,0.003304693,0.007931262,0.052214144,0.002643754,0,0.013218771,0.04031725,0.006609385,0.019167217,0.003965631,0.003304693,0.002643754,0.184401851,0.02709848,0.02247191,0.016523463,0.02247191,0.006609385,0.05419696,0.030403173,0.016523463,0.012557832,0.00462657,0.00462657,0.001982816,0.035029742,0.009253139,0.012557832,0.001321877,0.015201586,0.085922009,0.02247191,0.04494382,0.021150033,0.041639128,0.021150033,0.005287508,0.002643754,0.037673496,0,0.000660939,0.019167217,0.001321877,0.002643754,1
3236,22957,0.330589849,0.015089163,0.001371742,0,0,0,0.001371742,0,0.013717421,0.090534979,0.0260631,0.042524005,0.037037037,0.037037037,0.004115226,0.024691358,0.008230453,0,0,0.028806584,0.005486968,0.031550069,0.083676269,0.100137174,0.024691358,0.001371742,0.006858711,0.008230453,0.008230453,0.015089163,0,0,0.006858711,0.0781893,0.023319616,0.04526749,0.005486968,0.010973937,0.001371742,0.150891632,0.005486968,0.020576132,0.028806584,0.0260631,0.006858711,0.012345679,0.056241427,0.013717421,0.015089163,0.006858711,0,0.001371742,0.201646091,0.069958848,0.104252401,0.012345679,0.042524005,0.117969822,0.027434842,0.064471879,0.034293553,0.006858711,0.032921811,0.031550069,0,0.001371742,0.004115226,0.008230453,0.039780521,0.002743484,0.002743484,0
3502,51566,0.307692308,0.076923077,0.076923077,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0.153846154,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0.076923077,0,0,0,0.153846154,0.076923077,0,0,0,0,0.076923077,0,0,0,0,0,0,0.076923077,0,0.153846154,0.076923077,0,0.076923077,0,0,0,0,0,0.153846154,0,0.153846154,0,0,0,0,0,0.076923077,0,0,0,0,0,0
2064,317891,0.391267842,0.040302267,0.015952981,0.002518892,0.000839631,0.007556675,0.004198153,0.000839631,0.024349286,0.127623846,0.047858942,0.082283795,0.056255248,0.049538203,0.013434089,0.010915197,0.008396306,0.000839631,0,0.031905961,0.010075567,0.036104114,0.064651553,0.078925273,0.024349286,0,0.010075567,0.005037783,0.009235936,0.031905961,0,0,0.011754828,0.052057095,0.015952981,0.020151134,0,0.008396306,0.005037783,0.183879093,0.020990764,0.020990764,0.046179681,0.027707809,0.009235936,0.007556675,0.041141898,0.034424853,0.026868178,0.004198153,0.002518892,0.010075567,0.10495382,0.027707809,0.049538203,0.002518892,0.032745592,0.086481948,0.018471872,0.041981528,0.0302267,0.023509656,0.028547439,0.011754828,0.006717045,0.005037783,0.002518892,0.009235936,0.042821159,0,0.01511335,0
10,8056,0.727272727,0,0,0,0,0,0,0,0,0.272727273,0.181818182,0.181818182,0,0,0,0,0,0,0,0.090909091,0,0,0.181818182,0.090909091,0.363636364,0,0,0.181818182,0.181818182,0,0,0,0,0.181818182,0.090909091,0.090909091,0,0,0,0.363636364,0.181818182,0,0.090909091,0,0,0,0,0,0,0,0,0,0.181818182,0,0.090909091,0,0.090909091,0.181818182,0,0,0.181818182,0,0,0,0,0,0,0,0.272727273,0,0,0
127,23236452,0.403348554,0.051750381,0.0304414,0.00456621,0.00608828,0.01674277,0,0,0.02130898,0.117199391,0.01674277,0.077625571,0.0456621,0.054794521,0.0152207,0.02739726,0.0152207,0.00304414,0.00304414,0.01674277,0.00608828,0.02891933,0.092846271,0.092846271,0.03348554,0.00304414,0.00913242,0.00304414,0.01826484,0.04870624,0.00152207,0,0.00761035,0.03652968,0.0152207,0.01065449,0.00152207,0.00152207,0.00152207,0.153729072,0.03500761,0.00456621,0.01674277,0.01978691,0.00608828,0.00608828,0.03957382,0.03196347,0.056316591,0.00913242,0.00456621,0.01826484,0.056316591,0.01674277,0,0,0.04109589,0.103500761,0.01369863,0.060882801,0.03196347,0.00456621,0.00456621,0.00608828,0.00608828,0.00608828,0,0,0.057838661,0.00152207,0.01826484,1
30,22937462,0.343918919,0.018243243,0.002027027,0.001351351,0,0,0,0.000675676,0.016216216,0.075,0.007432432,0.064189189,0.060135135,0.044594595,0.014864865,0.024324324,0.013513514,0.000675676,0,0.018243243,0.006756757,0.033108108,0.075,0.093243243,0.019594595,0.001351351,0.006756757,0.004054054,0.007432432,0.014189189,0,0.002027027,0.003378378,0.022972973,0.007432432,0.009459459,0.001351351,0.002027027,0.001351351,0.12972973,0.025,0.014189189,0.012162162,0.012837838,0.009459459,0.008783784,0.035135135,0.012837838,0.004054054,0.002027027,0,0.001351351,0.007432432,0.004054054,0.002027027,0,0.001351351,0.124324324,0.020945946,0.071621622,0.028378378,0.058783784,0.030405405,0,0.004054054,0.073648649,0.001351351,0,0.026351351,0,0.002027027,1
923,65068,0.441340782,0.083798883,0.044692737,0,0,0.039106145,0.005586592,0,0.039106145,0.089385475,0.067039106,0.094972067,0.022346369,0.033519553,0.027932961,0.05027933,0.016759777,0,0,0.022346369,0.027932961,0.033519553,0.05027933,0.033519553,0.033519553,0,0.005586592,0.016759777,0.011173184,0.067039106,0,0,0.016759777,0.078212291,0.016759777,0.027932961,0.005586592,0,0,0.184357542,0.033519553,0.016759777,0.055865922,0.027932961,0.022346369,0,0.022346369,0.022346369,0.05027933,0.016759777,0,0.011173184,0.061452514,0.016759777,0.044692737,0,0.011173184,0.089385475,0.005586592,0.039106145,0.039106145,0.005586592,0,0.005586592,0,0,0,0,0.033519553,0,0.005586592,0
101,477109,0.571428571,0.142857143,0.142857143,0.142857143,0,0,0,0,0,0.142857143,0.142857143,0.142857143,0,0,0,0,0,0,0,0,0,0,0.142857143,0.142857143,0.142857143,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0.285714286,0.142857143,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0.142857143,0.142857143,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0
1003,26628879,0.365079365,0.031746032,0.020634921,0.006349206,0.001587302,0.007936508,0,0,0.011111111,0.098412698,0.020634921,0.06984127,0.038095238,0.057142857,0.015873016,0.007936508,0.00952381,0.001587302,0.003174603,0.020634921,0.014285714,0.061904762,0.06984127,0.050793651,0.052380952,0,0.007936508,0.012698413,0.031746032,0.03968254,0,0,0.003174603,0.026984127,0.006349206,0.00952381,0.003174603,0.001587302,0,0.20952381,0.049206349,0.025396825,0.034920635,0.015873016,0.003174603,0.025396825,0.03015873,0.041269841,0.017460317,0.00952381,0.006349206,0.001587302,0.003174603,0,0,0.001587302,0.001587302,0.119047619,0.031746032,0.047619048,0.053968254,0.033333333,0.041269841,0.001587302,0,0.063492063,0.001587302,0,0.047619048,0.003174603,0.011111111,1
1626,31784,0.409090909,0.056818182,0.056818182,0.045454545,0,0.011363636,0,0,0,0.056818182,0.034090909,0.102272727,0.034090909,0.022727273,0,0.011363636,0.011363636,0,0,0.022727273,0,0.068181818,0.079545455,0.079545455,0.045454545,0,0,0.011363636,0.034090909,0.068181818,0.011363636,0,0.022727273,0.102272727,0.045454545,0.011363636,0,0,0,0.193181818,0.056818182,0.011363636,0.022727273,0.034090909,0,0.022727273,0.011363636,0.045454545,0.056818182,0.022727273,0,0.034090909,0.022727273,0.022727273,0,0,0,0.181818182,0.022727273,0.136363636,0.034090909,0.022727273,0,0.022727273,0.022727273,0.034090909,0.011363636,0,0.056818182,0.011363636,0.011363636,0
197,84722,0.520169851,0.071125265,0.024416136,0.007430998,0.005307856,0.007430998,0.002123142,0.002123142,0.04670913,0.116772824,0.035031847,0.096602972,0.062632696,0.070063694,0.013800425,0.031847134,0.012738854,0,0,0.032908705,0.011677282,0.035031847,0.102972399,0.102972399,0.036093418,0.004246285,0.008492569,0.007430998,0.015923567,0.078556263,0.013800425,0,0.035031847,0.052016985,0.021231423,0.014861996,0.001061571,0.004246285,0.004246285,0.199575372,0.025477707,0.022292994,0.037154989,0.036093418,0.015923567,0.004246285,0.052016985,0.027600849,0.00955414,0,0.001061571,0.003184713,0.030785563,0.005307856,0.016985138,0.003184713,0.002123142,0.11358811,0.021231423,0.067940552,0.027600849,0.013800425,0.015923567,0.007430998,0.004246285,0.010615711,0.005307856,0.001061571,0.045647558,0.003184713,0.011677282,0
2602,35269,0.367688022,0.027855153,0.005571031,0,0,0.002785515,0,0,0.025069638,0.136490251,0.033426184,0.038997214,0.061281337,0.033426184,0.011142061,0.038997214,0.016713092,0,0.002785515,0.025069638,0.005571031,0.027855153,0.069637883,0.086350975,0.016713092,0.002785515,0.005571031,0,0.008356546,0.019498607,0,0,0.005571031,0.038997214,0.002785515,0.030640669,0.016713092,0,0.002785515,0.158774373,0.019498607,0.04178273,0.030640669,0.013927577,0.008356546,0.013927577,0.033426184,0.011142061,0.019498607,0.005571031,0.002785515,0.005571031,0.030640669,0.008356546,0.011142061,0,0.016713092,0.125348189,0.008356546,0.080779944,0.038997214,0.013927577,0.016713092,0.008356546,0.008356546,0.008356546,0,0.002785515,0.030640669,0.002785515,0.005571031,0
1450,16670,0.416666667,0.166666667,0.083333333,0,0.083333333,0,0,0,0.083333333,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0.166666667,0,0.083333333,0,0.083333333,0.166666667,0,0,0.083333333,0.083333333,0,0,0,0,0,0.25,0,0,0,0,0.083333333,0,0.166666667,0,0.166666667,0.083333333,0,0.083333333,0,0,0,0,0,0.333333333,0,0.25,0.083333333,0,0,0,0,0,0,0,0,0,0,0
1343,53173,0.421052632,0.105263158,0.026315789,0,0,0.026315789,0,0,0.078947368,0.157894737,0,0,0.052631579,0,0.026315789,0.052631579,0,0,0,0.026315789,0,0.026315789,0.052631579,0.078947368,0.078947368,0,0,0.052631579,0.026315789,0.184210526,0,0,0.078947368,0.105263158,0.052631579,0.026315789,0,0,0,0.131578947,0.026315789,0,0,0,0,0.078947368,0.026315789,0,0.078947368,0.052631579,0,0.026315789,0,0,0,0,0,0.078947368,0,0.078947368,0,0,0,0,0,0.026315789,0,0,0.026315789,0,0,0
3173,40219,0.333333333,0.019774011,0.011299435,0.008003766,0.002824859,0.00047081,0.00047081,0,0.008945386,0.102165725,0.013653484,0.051789077,0.06826742,0.04472693,0.008003766,0.027306968,0.013653484,0,0,0.027306968,0.007532957,0.032485876,0.057909605,0.072975518,0.027306968,0.00094162,0.016478343,0.002354049,0.007532957,0.028719397,0.00047081,0,0.007062147,0.024482109,0.004708098,0.010357815,0.003295669,0.00094162,0.001412429,0.18173258,0.025423729,0.030602637,0.018361582,0.020244821,0.006591337,0.016949153,0.054143126,0.018361582,0.020715631,0.007532957,0.001883239,0.005178908,0.034369115,0.004237288,0.014595104,0,0.018832392,0.104519774,0.015536723,0.056497175,0.028248588,0.02212806,0.020244821,0.006120527,0.00094162,0.007532957,0.00047081,0.002824859,0.032956685,0.001883239,0.003295669,0
1198,78118,0.427312775,0.035242291,0.022026432,0,0.004405286,0.013215859,0.004405286,0,0.017621145,0.162995595,0.04845815,0.105726872,0.030837004,0.039647577,0.013215859,0.022026432,0.026431718,0,0,0.017621145,0.017621145,0.061674009,0.04845815,0.039647577,0.039647577,0,0.008810573,0.017621145,0.013215859,0.070484581,0.004405286,0,0.008810573,0.030837004,0.004405286,0.017621145,0.013215859,0,0.004405286,0.198237885,0.035242291,0.008810573,0.04845815,0.026431718,0.026431718,0,0.022026432,0.044052863,0.044052863,0.022026432,0.013215859,0.008810573,0.110132159,0.022026432,0.004405286,0,0.088105727,0.0969163,0.013215859,0.044052863,0.039647577,0.022026432,0.008810573,0.044052863,0.004405286,0.013215859,0,0.004405286,0.057268722,0.004405286,0.013215859,0
1942,87084,0.394957983,0.029411765,0.009803922,0.00140056,0.00280112,0.004201681,0,0,0.019607843,0.110644258,0.021008403,0.098039216,0.037815126,0.042016807,0.014005602,0.039215686,0.030812325,0,0.00140056,0.011204482,0.00140056,0.028011204,0.074229692,0.106442577,0.023809524,0,0.004201681,0.005602241,0.014005602,0.023809524,0.00140056,0,0.007002801,0.035014006,0.018207283,0.011204482,0.009803922,0,0,0.173669468,0.029411765,0.007002801,0.014005602,0.021008403,0.033613445,0.009803922,0.036414566,0.028011204,0.035014006,0.015406162,0.00140056,0.004201681,0.071428571,0.009803922,0.011204482,0,0.051820728,0.078431373,0.007002801,0.036414566,0.028011204,0.007002801,0.008403361,0.008403361,0.00140056,0.005602241,0,0.00140056,0.054621849,0.004201681,0.012605042,0
1043,26772677,0.4375,0.125,0.0875,0,0,0.05,0.0375,0,0.0375,0.1125,0.0125,0.075,0.0625,0.025,0.0125,0.0125,0,0,0,0.025,0.0125,0.025,0.1125,0.0625,0.0375,0,0,0.0125,0.025,0.1625,0,0,0.0375,0,0,0,0,0,0,0.125,0.0375,0.0125,0.0125,0.0125,0,0,0.0375,0.025,0.0375,0.0125,0.0125,0,0.0125,0,0,0,0,0.075,0,0.0625,0.0125,0,0,0.0125,0,0.0125,0.0125,0,0.0375,0.0125,0.0125,1
2905,22305,0.350649351,0.022727273,0.00974026,0.003246753,0,0.006493506,0,0,0.012987013,0.126623377,0.048701299,0.064935065,0.029220779,0.038961039,0.006493506,0.025974026,0.029220779,0,0,0.032467532,0.00974026,0.035714286,0.061688312,0.051948052,0.035714286,0.006493506,0.00974026,0.00974026,0.00974026,0.019480519,0,0,0.006493506,0.042207792,0.029220779,0.003246753,0.003246753,0,0,0.162337662,0.019480519,0.019480519,0.048701299,0.003246753,0,0.003246753,0.032467532,0.022727273,0.048701299,0.003246753,0,0.016233766,0.149350649,0.038961039,0.035714286,0.003246753,0.116883117,0.146103896,0.025974026,0.038961039,0.058441558,0.006493506,0.019480519,0.042207792,0,0,0,0,0.029220779,0,0.00974026,0
3314,242253,0.325163399,0.011437908,0.004901961,0,0.001633987,0.003267974,0,0,0.006535948,0.12745098,0.040849673,0.066993464,0.050653595,0.026143791,0.011437908,0.031045752,0.017973856,0.001633987,0,0.009803922,0.003267974,0.040849673,0.049019608,0.080065359,0.019607843,0.004901961,0.011437908,0,0.003267974,0.032679739,0.004901961,0,0.017973856,0.044117647,0.014705882,0.02124183,0.003267974,0.003267974,0,0.178104575,0.024509804,0.022875817,0.04248366,0.032679739,0.004901961,0.022875817,0.034313725,0.013071895,0.049019608,0.013071895,0.001633987,0.011437908,0.083333333,0.001633987,0.024509804,0.001633987,0.06372549,0.081699346,0.009803922,0.034313725,0.027777778,0.004901961,0.008169935,0.006535948,0.001633987,0.001633987,0,0,0.02124183,0,0.001633987,0
718,25632477,0.350540216,0.031212485,0.009603842,0.00240096,0.00240096,0.004801921,0,0,0.021608643,0.090036014,0.027611044,0.06482593,0.055222089,0.050420168,0.012004802,0.009603842,0.015606242,0.00240096,0,0.024009604,0.018007203,0.026410564,0.055222089,0.058823529,0.033613445,0.00120048,0.010804322,0.009603842,0.012004802,0.030012005,0,0,0.010804322,0.044417767,0.019207683,0.020408163,0.004801921,0.007202881,0.003601441,0.201680672,0.046818727,0.026410564,0.031212485,0.022809124,0.014405762,0.025210084,0.033613445,0.022809124,0.007202881,0.006002401,0,0.00120048,0.016806723,0.012004802,0.009603842,0,0,0.142857143,0.046818727,0.055222089,0.045618247,0.012004802,0.019207683,0.003601441,0.003601441,0.008403361,0,0.014405762,0.025210084,0.00120048,0.004801921,1
424,58698,0.484517304,0.039162113,0.014571949,0.00273224,0.00273224,0.006375228,0,0.00273224,0.024590164,0.153916211,0.037340619,0.093806922,0.049180328,0.043715847,0.006375228,0.030965392,0.029143898,0.000910747,0,0.032786885,0.015482696,0.048269581,0.096539162,0.115664845,0.054644809,0.005464481,0.011839709,0.010928962,0.026411658,0.0428051,0.00273224,0,0.016393443,0.040983607,0.008196721,0.023679417,0.003642987,0.005464481,0.003642987,0.196721311,0.040983607,0.028233151,0.036429872,0.027322404,0.005464481,0.006375228,0.037340619,0.033697632,0.018214936,0.004553734,0.003642987,0.010018215,0.095628415,0.024590164,0.059198543,0.001821494,0.014571949,0.137522769,0.033697632,0.054644809,0.054644809,0.006375228,0.015482696,0.00273224,0.000910747,0.00273224,0,0.000910747,0.061930783,0.005464481,0.017304189,0
4144,9704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
2630,153902,0.366071429,0.016233766,0.004058442,0.002435065,0.000811688,0.000811688,0,0,0.012175325,0.107142857,0.023538961,0.073863636,0.064123377,0.051948052,0.008116883,0.030032468,0.013798701,0,0,0.024350649,0.012175325,0.036525974,0.060876623,0.074675325,0.021103896,0.001623377,0.008116883,0.004058442,0.007305195,0.021915584,0.001623377,0,0.011363636,0.034090909,0.012987013,0.00974026,0,0.001623377,0,0.185876623,0.022727273,0.025974026,0.021915584,0.017857143,0.015422078,0.00974026,0.05762987,0.017857143,0.020292208,0.004058442,0.004058442,0.008116883,0.028409091,0.004058442,0.017045455,0.000811688,0.007305195,0.174512987,0.041396104,0.11038961,0.046266234,0.024350649,0.024350649,0.004058442,0.008928571,0.003246753,0.001623377,0.002435065,0.032467532,0.003246753,0.00974026,0
2092,32887,0.390134529,0.040358744,0.00896861,0.004484305,0.004484305,0,0,0,0.031390135,0.116591928,0.01793722,0.067264574,0.035874439,0.035874439,0.013452915,0.013452915,0.062780269,0,0,0.013452915,0.01793722,0.035874439,0.053811659,0.071748879,0.01793722,0,0.004484305,0.00896861,0.004484305,0.049327354,0,0,0.031390135,0.062780269,0.013452915,0.02690583,0.01793722,0,0,0.179372197,0.031390135,0.013452915,0.031390135,0.02690583,0.02690583,0.013452915,0.031390135,0.031390135,0.01793722,0.00896861,0.004484305,0,0.049327354,0.004484305,0.004484305,0,0.040358744,0.058295964,0.00896861,0.013452915,0.035874439,0.013452915,0.01793722,0,0,0.00896861,0.004484305,0.004484305,0.035874439,0,0,0
571,35613,0.466453674,0.022364217,0.003194888,0,0,0.003194888,0,0,0.019169329,0.150159744,0.041533546,0.086261981,0.07028754,0.057507987,0.009584665,0.025559105,0.022364217,0,0,0.019169329,0.006389776,0.063897764,0.079872204,0.118210863,0.019169329,0,0.006389776,0.003194888,0.009584665,0.019169329,0,0,0.006389776,0.009584665,0.009584665,0,0,0,0,0.217252396,0.012779553,0.051118211,0.03514377,0.012779553,0.003194888,0,0.076677316,0.031948882,0.019169329,0.003194888,0.003194888,0.006389776,0.095846645,0.025559105,0.009584665,0,0.063897764,0.153354633,0.028753994,0.089456869,0.07028754,0.012779553,0.025559105,0.022364217,0.003194888,0,0,0,0.044728435,0.006389776,0.012779553,0
774,25797815,0.341907824,0.028938907,0.015005359,0.006430868,0.003215434,0.004287245,0,0.001071811,0.013933548,0.132904609,0.020364416,0.055734191,0.07073955,0.053590568,0.008574491,0.015005359,0.019292605,0,0,0.017148982,0.012861736,0.025723473,0.058949625,0.06323687,0.03965702,0,0.009646302,0.012861736,0.017148982,0.038585209,0,0,0.017148982,0.034297964,0.013933548,0.012861736,0.002143623,0.004287245,0.001071811,0.177920686,0.037513398,0.031082529,0.02357985,0.02357985,0.011789925,0.006430868,0.028938907,0.026795284,0.010718114,0.005359057,0.004287245,0.001071811,0.004287245,0,0.003215434,0,0.001071811,0.168274384,0.048231511,0.073954984,0.049303323,0.037513398,0.035369775,0.002143623,0.001071811,0.005359057,0.002143623,0,0.024651661,0.001071811,0.008574491,1
1255,41569,0.424516908,0.029589372,0.010869565,0.003623188,0.002415459,0.003019324,0.000603865,0.001207729,0.019323671,0.115942029,0.029589372,0.082125604,0.062801932,0.071256039,0.01147343,0.035024155,0.012681159,0.001811594,0,0.02173913,0.012077295,0.026570048,0.089371981,0.105676329,0.025966184,0.001207729,0.007850242,0.004227053,0.012681159,0.039855072,0,0,0.012681159,0.051932367,0.016908213,0.012077295,0.000603865,0.001207729,0.001811594,0.187801932,0.022342995,0.029589372,0.031400966,0.025966184,0.006038647,0.013888889,0.050724638,0.026570048,0.015700483,0.003019324,0.004227053,0.004830918,0.07910628,0.0102657,0.06884058,0.001207729,0.004227053,0.100845411,0.029589372,0.053140097,0.024154589,0.016908213,0.028381643,0.004830918,0.002415459,0.009057971,0.001207729,0.003019324,0.04589372,0.001811594,0.009057971,0
196,67227,0.520504732,0.031545741,0.006309148,0,0,0.003154574,0,0.003154574,0.025236593,0.129337539,0.018927445,0.078864353,0.072555205,0.056782334,0.009463722,0.041009464,0.03785489,0,0,0.031545741,0.015772871,0.113564669,0.078864353,0.107255521,0.022082019,0.006309148,0.006309148,0.003154574,0.006309148,0.022082019,0,0,0.006309148,0.034700315,0.003154574,0.022082019,0.012618297,0.003154574,0,0.141955836,0.018927445,0.025236593,0.025236593,0.006309148,0.006309148,0,0.031545741,0.028391167,0.018927445,0.006309148,0.003154574,0.009463722,0.022082019,0.003154574,0.006309148,0,0.012618297,0.119873817,0.015772871,0.056782334,0.044164038,0.009463722,0.006309148,0,0.006309148,0.072555205,0.003154574,0.003154574,0.041009464,0.003154574,0.012618297,0
3287,261989,0.327311371,0.024442083,0.003188098,0,0.003188098,0,0,0,0.021253985,0.090329437,0.006376196,0.04357067,0.052072264,0.031880978,0.011689692,0.041445271,0.019128587,0,0,0.01487779,0.011689692,0.04357067,0.052072264,0.087141339,0.035069075,0.005313496,0.009564293,0.009564293,0.010626993,0.035069075,0,0,0.023379384,0.037194474,0.001062699,0.027630181,0.003188098,0.003188098,0.008501594,0.120085016,0.019128587,0.01487779,0.009564293,0.009564293,0.012752391,0.011689692,0.032943677,0.01381509,0.009564293,0.006376196,0.001062699,0.003188098,0.094580234,0.010626993,0.077577046,0.001062699,0.01487779,0.112646121,0.01487779,0.051009564,0.035069075,0.023379384,0.018065887,0.022316684,0,0.010626993,0.004250797,0.01487779,0.017003188,0.001062699,0.006376196,0
428,24475061,0.303554275,0.015369837,0.00192123,0,0.00192123,0,0,0,0.013448607,0.105667627,0.015369837,0.057636888,0.04610951,0.04418828,0.008645533,0.026897214,0.006724304,0,0,0.02209414,0.012487992,0.025936599,0.052833814,0.061479347,0.02401537,0,0.007684918,0.006724304,0.009606148,0.030739673,0,0,0.010566763,0.039385207,0.000960615,0.029779059,0.00192123,0.003842459,0.002881844,0.154658982,0.017291066,0.017291066,0.020172911,0.017291066,0.017291066,0.011527378,0.043227666,0.016330451,0.029779059,0.012487992,0.00192123,0.003842459,0.109510086,0.074927954,0.02401537,0.004803074,0.020172911,0.139289145,0.032660903,0.04803074,0.064361191,0.016330451,0.018251681,0.006724304,0.00192123,0.002881844,0.00192123,0.004803074,0.049951969,0,0.000960615,1
2526,29902,0.372512438,0.040422886,0.026119403,0.018034826,0.000621891,0.004353234,0.002487562,0.000621891,0.014303483,0.11380597,0.021766169,0.073383085,0.054104478,0.041666667,0.009950249,0.028606965,0.024875622,0.001243781,0,0.02238806,0.014303483,0.031094527,0.061567164,0.061567164,0.03358209,0.003731343,0.009950249,0.003109453,0.016791045,0.029850746,0.004353234,0.000621891,0.007462687,0.047885572,0.021144279,0.014925373,0.003109453,0.002487562,0.003109453,0.156094527,0.02238806,0.012437811,0.020522388,0.014303483,0.016169154,0.007462687,0.041666667,0.023631841,0.031094527,0.019900498,0.006218905,0.003109453,0.084577114,0.01119403,0.049751244,0.002487562,0.025497512,0.115049751,0.026119403,0.055970149,0.038557214,0.010572139,0.015547264,0.013681592,0.001243781,0.006840796,0.001865672,0.001243781,0.036069652,0.001243781,0.009950249,0
3155,29620,0.333333333,0.027777778,0.027777778,0,0,0.027777778,0,0,0,0.111111111,0,0.027777778,0.027777778,0.027777778,0.027777778,0,0,0,0,0.027777778,0.027777778,0.111111111,0.027777778,0,0.083333333,0,0,0.055555556,0.027777778,0.083333333,0,0,0,0.138888889,0.055555556,0.055555556,0,0,0.027777778,0.055555556,0.027777778,0,0,0,0,0,0.027777778,0,0.027777778,0,0,0.027777778,0.027777778,0,0,0.027777778,0,0.194444444,0.027777778,0.166666667,0.027777778,0.027777778,0,0.027777778,0,0.027777778,0,0,0.027777778,0,0,0
704,332628,0.45504386,0.032894737,0.015350877,0.007675439,0,0.003289474,0.004385965,0,0.01754386,0.100877193,0.032894737,0.074561404,0.063596491,0.073464912,0.009868421,0.024122807,0.046052632,0,0,0.033991228,0.013157895,0.039473684,0.061403509,0.075657895,0.043859649,0.002192982,0.015350877,0.012061404,0.014254386,0.016447368,0.002192982,0,0.002192982,0.047149123,0.015350877,0.013157895,0.002192982,0.004385965,0.003289474,0.177631579,0.016447368,0.033991228,0.038377193,0.028508772,0.012061404,0.013157895,0.037280702,0.016447368,0.016447368,0.00877193,0,0.003289474,0.101973684,0.014254386,0.064692982,0.001096491,0.030701754,0.135964912,0.023026316,0.072368421,0.042763158,0.004385965,0.030701754,0.005482456,0.002192982,0.015350877,0.001096491,0.001096491,0.051535088,0.003289474,0.004385965,0
3368,362953,0.32038835,0.036407767,0.024271845,0.002427184,0,0.02184466,0,0,0.012135922,0.116504854,0.048543689,0.050970874,0.041262136,0.026699029,0.009708738,0.02184466,0.002427184,0,0,0.031553398,0.012135922,0.026699029,0.046116505,0.053398058,0.019417476,0,0.007281553,0.004854369,0.007281553,0.036407767,0.002427184,0,0.012135922,0.019417476,0.014563107,0.007281553,0,0.002427184,0,0.140776699,0.019417476,0.016990291,0.04368932,0.019417476,0.009708738,0.002427184,0.029126214,0.012135922,0.033980583,0.009708738,0,0.019417476,0.11407767,0.041262136,0.024271845,0.002427184,0.055825243,0.082524272,0.02184466,0.04368932,0.02184466,0.002427184,0.014563107,0.014563107,0.014563107,0,0.002427184,0,0.029126214,0,0.004854369,0
549,33037,0.469465649,0.041984733,0.019083969,0.007633588,0,0.007633588,0.003816794,0,0.022900763,0.167938931,0.026717557,0.125954198,0.030534351,0.034351145,0.007633588,0.011450382,0.019083969,0,0,0.011450382,0.011450382,0.041984733,0.106870229,0.118320611,0.061068702,0.003816794,0,0.026717557,0.030534351,0.061068702,0.007633588,0,0.011450382,0.026717557,0.019083969,0.003816794,0,0.003816794,0,0.179389313,0.053435115,0.003816794,0.015267176,0.011450382,0.015267176,0,0.022900763,0.030534351,0.034351145,0.003816794,0.019083969,0.003816794,0.007633588,0.003816794,0,0,0.003816794,0.122137405,0.007633588,0.041984733,0.076335878,0.007633588,0,0.019083969,0,0.007633588,0.007633588,0,0.076335878,0.007633588,0.007633588,0
